2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:96 | 日志系统初始化完成 | name=llm_batch_analyzer | 控制台级别=DEBUG | 文件路径=logs\llm_batch_analyzer.log
2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:121 | [流水线初始化] OpenAIClient 初始化成功
2025-12-02 16:49:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1503，累计 tokens=578594，本次费用=$0.007515，累计费用=$2.892970
2025-12-02 16:49:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1482，累计 tokens=580076，本次费用=$0.007410，累计费用=$2.900380
2025-12-02 16:49:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1473，累计 tokens=581549，本次费用=$0.007365，累计费用=$2.907745
2025-12-02 16:49:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1508，累计 tokens=583057，本次费用=$0.007540，累计费用=$2.915285
2025-12-02 16:49:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1658，累计 tokens=584715，本次费用=$0.008290，累计费用=$2.923575
2025-12-02 16:49:46 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1366，累计 tokens=586081，本次费用=$0.006830，累计费用=$2.930405
2025-12-02 16:49:53 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1469，累计 tokens=587550，本次费用=$0.007345，累计费用=$2.937750
2025-12-02 16:49:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1577，累计 tokens=589127，本次费用=$0.007885，累计费用=$2.945635
2025-12-02 16:50:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1553，累计 tokens=590680，本次费用=$0.007765，累计费用=$2.953400
2025-12-02 16:50:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1404，累计 tokens=592084，本次费用=$0.007020，累计费用=$2.960420
2025-12-02 16:50:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1437，累计 tokens=593521，本次费用=$0.007185，累计费用=$2.967605
2025-12-02 16:50:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1602，累计 tokens=595123，本次费用=$0.008010，累计费用=$2.975615
2025-12-02 16:50:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1503，累计 tokens=596626，本次费用=$0.007515，累计费用=$2.983130
2025-12-02 16:50:34 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1516，累计 tokens=598142，本次费用=$0.007580，累计费用=$2.990710
2025-12-02 16:50:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1566，累计 tokens=599708，本次费用=$0.007830，累计费用=$2.998540
2025-12-02 16:50:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1571，累计 tokens=601279，本次费用=$0.007855，累计费用=$3.006395
2025-12-02 16:51:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1405，累计 tokens=602684，本次费用=$0.007025，累计费用=$3.013420
2025-12-02 16:51:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1558，累计 tokens=604242，本次费用=$0.007790，累计费用=$3.021210
2025-12-02 16:51:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1389，累计 tokens=605631，本次费用=$0.006945，累计费用=$3.028155
2025-12-02 16:51:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1517，累计 tokens=607148，本次费用=$0.007585，累计费用=$3.035740
2025-12-02 16:51:31 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:51:31 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 20 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_020.csv
2025-12-02 16:51:31 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 021: 400~419 ==========
2025-12-02 16:51:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1507，累计 tokens=608655，本次费用=$0.007535，累计费用=$3.043275
2025-12-02 16:51:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1391，累计 tokens=610046，本次费用=$0.006955，累计费用=$3.050230
2025-12-02 16:51:46 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1581，累计 tokens=611627，本次费用=$0.007905，累计费用=$3.058135
2025-12-02 16:51:53 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=613173，本次费用=$0.007730，累计费用=$3.065865
2025-12-02 16:51:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1520，累计 tokens=614693，本次费用=$0.007600，累计费用=$3.073465
2025-12-02 16:52:03 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1505，累计 tokens=616198，本次费用=$0.007525，累计费用=$3.080990
2025-12-02 16:52:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1450，累计 tokens=617648，本次费用=$0.007250，累计费用=$3.088240
2025-12-02 16:52:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1407，累计 tokens=619055，本次费用=$0.007035，累计费用=$3.095275
2025-12-02 16:52:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1612，累计 tokens=620667，本次费用=$0.008060，累计费用=$3.103335
2025-12-02 16:52:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=622213，本次费用=$0.007730，累计费用=$3.111065
2025-12-02 16:52:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1520，累计 tokens=623733，本次费用=$0.007600，累计费用=$3.118665
2025-12-02 16:52:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1676，累计 tokens=625409，本次费用=$0.008380，累计费用=$3.127045
2025-12-02 16:52:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1426，累计 tokens=626835，本次费用=$0.007130，累计费用=$3.134175
2025-12-02 16:52:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1523，累计 tokens=628358，本次费用=$0.007615，累计费用=$3.141790
2025-12-02 16:52:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1457，累计 tokens=629815，本次费用=$0.007285，累计费用=$3.149075
2025-12-02 16:53:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1596，累计 tokens=631411，本次费用=$0.007980，累计费用=$3.157055
2025-12-02 16:53:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1448，累计 tokens=632859，本次费用=$0.007240，累计费用=$3.164295
2025-12-02 16:53:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1558，累计 tokens=634417，本次费用=$0.007790，累计费用=$3.172085
2025-12-02 16:53:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1559，累计 tokens=635976，本次费用=$0.007795，累计费用=$3.179880
2025-12-02 16:53:25 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1518，累计 tokens=637494，本次费用=$0.007590，累计费用=$3.187470
2025-12-02 16:53:25 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:53:25 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 21 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_021.csv
2025-12-02 16:53:25 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 022: 420~439 ==========
2025-12-02 16:53:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=639040，本次费用=$0.007730，累计费用=$3.195200
2025-12-02 16:53:34 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1590，累计 tokens=640630，本次费用=$0.007950，累计费用=$3.203150
2025-12-02 16:53:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1564，累计 tokens=642194，本次费用=$0.007820，累计费用=$3.210970
2025-12-02 16:53:44 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1418，累计 tokens=643612，本次费用=$0.007090，累计费用=$3.218060
2025-12-02 16:53:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1462，累计 tokens=645074，本次费用=$0.007310，累计费用=$3.225370
2025-12-02 16:53:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1542，累计 tokens=646616，本次费用=$0.007710，累计费用=$3.233080
2025-12-02 16:54:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1391，累计 tokens=648007，本次费用=$0.006955，累计费用=$3.240035
2025-12-02 16:54:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1523，累计 tokens=649530，本次费用=$0.007615，累计费用=$3.247650
2025-12-02 16:54:10 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1535，累计 tokens=651065，本次费用=$0.007675，累计费用=$3.255325
2025-12-02 16:54:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1509，累计 tokens=652574，本次费用=$0.007545，累计费用=$3.262870
2025-12-02 16:54:22 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1499，累计 tokens=654073，本次费用=$0.007495，累计费用=$3.270365
2025-12-02 16:54:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1578，累计 tokens=655651，本次费用=$0.007890，累计费用=$3.278255
2025-12-02 16:54:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1561，累计 tokens=657212，本次费用=$0.007805，累计费用=$3.286060
2025-12-02 16:54:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1469，累计 tokens=658681，本次费用=$0.007345，累计费用=$3.293405
2025-12-02 16:54:51 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=660227，本次费用=$0.007730，累计费用=$3.301135
2025-12-02 16:54:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1512，累计 tokens=661739，本次费用=$0.007560，累计费用=$3.308695
2025-12-02 16:55:03 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1570，累计 tokens=663309，本次费用=$0.007850，累计费用=$3.316545
2025-12-02 16:55:07 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1424，累计 tokens=664733，本次费用=$0.007120，累计费用=$3.323665
2025-12-02 16:55:13 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1474，累计 tokens=666207，本次费用=$0.007370，累计费用=$3.331035
2025-12-02 16:55:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1547，累计 tokens=667754，本次费用=$0.007735，累计费用=$3.338770
2025-12-02 16:55:20 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:55:20 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 22 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_022.csv
2025-12-02 16:55:20 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 023: 440~459 ==========
2025-12-02 16:55:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1494，累计 tokens=669248，本次费用=$0.007470，累计费用=$3.346240
2025-12-02 16:55:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1536，累计 tokens=670784，本次费用=$0.007680，累计费用=$3.353920
2025-12-02 16:55:32 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1576，累计 tokens=672360，本次费用=$0.007880，累计费用=$3.361800
2025-12-02 16:55:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1508，累计 tokens=673868，本次费用=$0.007540，累计费用=$3.369340
2025-12-02 16:55:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1457，累计 tokens=675325，本次费用=$0.007285，累计费用=$3.376625
2025-12-02 16:55:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1525，累计 tokens=676850，本次费用=$0.007625，累计费用=$3.384250
2025-12-02 16:55:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1602，累计 tokens=678452，本次费用=$0.008010，累计费用=$3.392260
2025-12-02 16:56:17 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1541，累计 tokens=679993，本次费用=$0.007705，累计费用=$3.399965
2025-12-02 16:56:22 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1542，累计 tokens=681535，本次费用=$0.007710，累计费用=$3.407675
2025-12-02 16:56:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1554，累计 tokens=683089，本次费用=$0.007770，累计费用=$3.415445
2025-12-02 16:56:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1489，累计 tokens=684578，本次费用=$0.007445，累计费用=$3.422890
2025-12-02 16:56:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1571，累计 tokens=686149，本次费用=$0.007855，累计费用=$3.430745
2025-12-02 16:56:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1478，累计 tokens=687627，本次费用=$0.007390，累计费用=$3.438135
2025-12-02 16:57:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1623，累计 tokens=689250，本次费用=$0.008115，累计费用=$3.446250
2025-12-02 16:57:07 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=690796，本次费用=$0.007730，累计费用=$3.453980
2025-12-02 16:57:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1620，累计 tokens=692416，本次费用=$0.008100，累计费用=$3.462080
2025-12-02 16:57:25 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1432，累计 tokens=693848，本次费用=$0.007160，累计费用=$3.469240
2025-12-02 16:57:29 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1523，累计 tokens=695371，本次费用=$0.007615，累计费用=$3.476855
2025-12-02 16:57:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1439，累计 tokens=696810，本次费用=$0.007195，累计费用=$3.484050
2025-12-02 16:57:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1454，累计 tokens=698264，本次费用=$0.007270，累计费用=$3.491320
2025-12-02 16:57:42 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:57:42 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 23 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_023.csv
2025-12-02 16:57:42 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 024: 460~479 ==========
2025-12-02 16:57:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1605，累计 tokens=699869，本次费用=$0.008025，累计费用=$3.499345
2025-12-02 16:57:54 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1637，累计 tokens=701506，本次费用=$0.008185，累计费用=$3.507530
2025-12-02 16:58:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1454，累计 tokens=702960，本次费用=$0.007270，累计费用=$3.514800
2025-12-02 16:58:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1525，累计 tokens=704485，本次费用=$0.007625，累计费用=$3.522425
2025-12-02 16:58:13 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1610，累计 tokens=706095，本次费用=$0.008050，累计费用=$3.530475
2025-12-02 16:58:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1567，累计 tokens=707662，本次费用=$0.007835，累计费用=$3.538310
2025-12-02 16:58:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1533，累计 tokens=709195，本次费用=$0.007665，累计费用=$3.545975
2025-12-02 16:58:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1435，累计 tokens=710630，本次费用=$0.007175，累计费用=$3.553150
2025-12-02 16:58:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1646，累计 tokens=712276，本次费用=$0.008230，累计费用=$3.561380
2025-12-02 16:58:44 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1592，累计 tokens=713868，本次费用=$0.007960，累计费用=$3.569340
2025-12-02 16:58:50 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1496，累计 tokens=715364，本次费用=$0.007480，累计费用=$3.576820
2025-12-02 16:58:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1555，累计 tokens=716919，本次费用=$0.007775，累计费用=$3.584595
2025-12-02 16:59:05 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1643，累计 tokens=718562，本次费用=$0.008215，累计费用=$3.592810
2025-12-02 16:59:10 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1491，累计 tokens=720053，本次费用=$0.007455，累计费用=$3.600265
2025-12-02 16:59:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1581，累计 tokens=721634，本次费用=$0.007905，累计费用=$3.608170
2025-12-02 16:59:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1451，累计 tokens=723085，本次费用=$0.007255，累计费用=$3.615425
2025-12-02 16:59:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1531，累计 tokens=724616，本次费用=$0.007655，累计费用=$3.623080
2025-12-02 16:59:38 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1507，累计 tokens=726123，本次费用=$0.007535，累计费用=$3.630615
2025-12-02 16:59:44 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1427，累计 tokens=727550，本次费用=$0.007135，累计费用=$3.637750
2025-12-02 16:59:49 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1536，累计 tokens=729086，本次费用=$0.007680，累计费用=$3.645430
2025-12-02 16:59:49 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:59:49 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 24 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_024.csv
2025-12-02 16:59:49 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 025: 480~499 ==========
2025-12-02 16:59:54 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1523，累计 tokens=730609，本次费用=$0.007615，累计费用=$3.653045
